Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Păziți -vă să nu vă înșale cineva pre voi , cu filosofie și cu înșălăciune deșartă , după rînduialele omenești , după stihiia lumiei , iară nu după a lui Hristos .","Păziți -vă să nu vă înșale cineva pre voi , cu filosofie și cu înșălăciune deșartă","Păziți -vă să nu vă înșale cineva pre voi , după rînduialele omenești , după stihiia lumiei , iară nu după a lui Hristos",Păziți -vă să nu vă înșale cineva pre voi cu filosofie,Păziți -vă să nu vă înșale cineva pre voi după rînduialele,cu filosofie,după rânduială,înșela,", cu filosofie și cu înșălăciune deșartă",", după rînduialele omenești , după stihiia lumiei , iară nu după a lui Hristos",7,15,cu,după,filosofie,rânduială,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Îngropați cu El în botegiune , prin carele vă și sculat , cu credința puteriei lui Dumnezău , care au sculat pre El , din morți .",Îngropați cu El,"Îngropați în botegiune , prin carele vă și sculat , cu credința puteriei lui Dumnezău , care au sculat pre El , din morți",Îngropați cu El,Îngropați în botegiune,cu el,în botejune,îngropa,cu El,"în botegiune , prin carele vă și sculat , cu credința puteriei lui Dumnezău , care au sculat pre El , din morți",2,23,cu,în,el,botejune,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Că de -ați murit cu Hristos , de stihiile lumiei , dară pentru ce vă îngreoiați cu obiceaiure cum ați fi viind în lume .",Că de -ați murit cu Hristos,"Că de -ați murit , de stihiile lumiei",Că de -ați murit cu Hristos,Că de -ați murit de stihiile,cu Hristos,de stihie,muri,cu Hristos,", de stihiile lumiei",2,4,cu,de,Hristos,stihie,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Carele toate pier trăind cu iale , după porunca și învățăturile omenești .",Carele toate pier trăind cu iale,"Carele toate pier trăind , după porunca și învățăturile omenești",Carele toate pier trăind cu iale,Carele toate pier trăind după porunca,cu el,după poruncă,trăi,cu iale,", după porunca și învățăturile omenești",2,6,cu,după,el,poruncă,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Carele să par înțelepție întru slujba ce de voe și plecăciune și în necruțarea trupului , nu în cinste țiindu -să pre sațiu trupului .",Carele să par înțelepție întru slujba ce de voe și plecăciune și în necruțarea trupului,Carele să par înțelepție întru slujba ce în cinste,Carele să par înțelepție întru slujba ce de voe,Carele să par înțelepție întru slujba ce în cinste,de voie,în cinste,ține,de voe și plecăciune și în necruțarea trupului,în cinste,8,2,de,în,voie,cinste,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Că muriți sînteți , și viiața voastră ascunsă iaste cu Hristos , în Dumnezău .","Că muriți sînteți , și viiața voastră ascunsă iaste cu Hristos","Că muriți sînteți , și viiața voastră ascunsă iaste , în Dumnezău","Că muriți sînteți , și viiața voastră ascunsă iaste cu Hristos","Că muriți sînteți , și viiața voastră ascunsă iaste în Dumnezău",cu Hristos,în Dumnezeu,ascunde,cu Hristos,", în Dumnezău",2,3,cu,în,Hristos,Dumnezeu,PROPN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cînd Să va arăta Hristos , viiața voastră , atunce și voi vă veți arăta cu El , într- o slavă .","Cînd Să va arăta Hristos , viiața voastră , atunce și voi vă veți arăta cu El","Cînd Să va arăta Hristos , viiața voastră , atunce și voi vă veți arăta , într- o slavă","Cînd Să va arăta Hristos , viiața voastră , atunce și voi vă veți arăta cu El","Cînd Să va arăta Hristos , viiața voastră , atunce și voi vă veți arăta într- slavă",cu el,întru slavă,arăta,cu El,", într- o slavă",2,4,cu,întru,el,slavă,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi îmbrăcîndu -vă în cel nou , carele să noiaște întru înțeles , după chipul celuia ce l- au zidit pre el .","Şi îmbrăcîndu -vă în cel nou , carele să noiaște întru înțeles","Şi îmbrăcîndu -vă în cel nou , carele să noiaște , după chipul celuia ce l- au zidit pre el","Şi îmbrăcîndu -vă în cel nou , carele să noiaște întru înțeles","Şi îmbrăcîndu -vă în cel nou , carele să noiaște după chipul",întru înțeles,după chip,înnoi,întru înțeles,", după chipul celuia ce l- au zidit pre el",2,10,întru,după,înțeles,chip,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Dară spre aceastea spre toate , îmbrăcați -vă în dragoste , carea iaste legătură desăvîrșit .",Dară spre aceastea,"Dară spre toate ,",Dară spre aceastea,Dară spre toate,spre acesta,spre tot,îmbrăca,spre aceastea,"spre toate ,",2,3,spre,spre,acesta,tot,PRON,PRON,prepositional,prepositional,Preverbal,RomanianNonstandard
"Cuvîntul lui Hristos să sălășluiască întru voi , din destul , cu toată înțelepțiia , învățîndu -să și dojănindu -vă înșivă pre dînsu voiși , întru psalomi și în cîntări și în cîntece sufletești , cu mulțimire cîntîndu întru inimile voastre , Domnului .",Cuvîntul lui Hristos să sălășluiască întru voi,"Cuvîntul lui Hristos să sălășluiască , cu toată înțelepțiia",Cuvîntul lui Hristos să sălășluiască întru voi,Cuvîntul lui Hristos să sălășluiască cu înțelepțiia,întru tu,cu înțelepție,sălășlui,întru voi,", cu toată înțelepțiia",2,4,întru,cu,tu,înțelepție,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Întru rugăciune răbdați , preveghindu întru iale cu mulțimire .","Întru rugăciune răbdați , preveghindu întru iale","Întru rugăciune răbdați , preveghindu cu mulțimire","Întru rugăciune răbdați , preveghindu întru iale","Întru rugăciune răbdați , preveghindu cu mulțimire",întru el,cu mulțumire,priveghea,întru iale,cu mulțimire,2,2,întru,cu,el,mulțumire,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Pre carele tremeș cătră voi , pentru aceasta să înțeleagă lucrurile voastre și să mîngăe inimile voastre .",Pre carele tremeș cătră voi,"Pre carele tremeș , pentru aceasta",Pre carele tremeș cătră voi,Pre carele tremeș pentru aceasta,către tu,pentru acesta,trimite,cătră voi,", pentru aceasta",2,3,către,pentru,tu,acesta,PRON,PRON,prepositional,prepositional,Postverbal,RomanianNonstandard
"Închină -să voao Epafra , carele -i dintru voi slugă lui Hristos , în toată vreamea nevoindu- să pentru voi , întru rugăciuni , ca să stați desăvîrșit și plini întru toată voia lui Dumnezău .","Închină -să voao Epafra , carele -i dintru voi slugă lui Hristos , în toată vreamea nevoindu- să pentru voi","Închină -să voao Epafra , carele -i dintru voi slugă lui Hristos , în toată vreamea nevoindu- să , întru rugăciuni","Închină -să voao Epafra , carele -i dintru voi slugă lui Hristos , în toată vreamea nevoindu- să pentru voi","Închină -să voao Epafra , carele -i dintru voi slugă lui Hristos , în toată vreamea nevoindu- să întru rugăciuni",pentru tu,întru rugăciune,nevoi,pentru voi,", întru rugăciuni",2,3,pentru,întru,tu,rugăciune,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Scrisă -i la colaseani , din Roma , pre Tibie și pre Onisim .",Scrisă -i la colaseani,"Scrisă -i , din Roma",Scrisă -i la colaseani,Scrisă -i din Roma,la colosean,din Roma,scrie,la colaseani,", din Roma",2,3,la,din,colosean,Roma,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"După aceaia , a doa oară le arăta că acesta Iisus , fiiul Mariei , S -au chinuit și au murit , cum spun scripturile , și S -au sculat a treia zi din morți , după scripturi ; dintr- aceasta le da înainte că Iisus Hristos iaste Mesiia , de carele au scris prorocii .","După aceaia , a doa oară le arăta că acesta Iisus , fiiul Mariei , S -au chinuit și au murit , cum spun scripturile , și S -au sculat a treia zi din morți","După aceaia , a doa oară le arăta că acesta Iisus , fiiul Mariei , S -au chinuit și au murit , cum spun scripturile , și S -au sculat a treia zi , după scripturi","După aceaia , a doa oară le arăta că acesta Iisus , fiiul Mariei , S -au chinuit și au murit , cum spun scripturile , și S -au sculat a treia zi din morți","După aceaia , a doa oară le arăta că acesta Iisus , fiiul Mariei , S -au chinuit și au murit , cum spun scripturile , și S -au sculat a treia zi după scripturi",din mort,după scriptură,scula,din morți,", după scripturi",2,3,din,după,mort,scriptură,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"După aceastea , jidovii carii nu crezură în Hristos , din pizmă , să rădicară pre Pavel , așia cîtu -i fu a fugi de acolea , și veni cu Sila în Beriia , și acolea încă propovedui pre Domnul Iisus , și din propovedaniia lui , mulți crezură .","După aceastea , jidovii carii nu crezură în Hristos , din pizmă , să rădicară pre Pavel , așia cîtu -i fu a fugi de acolea , și veni cu Sila","După aceastea , jidovii carii nu crezură în Hristos , din pizmă , să rădicară pre Pavel , așia cîtu -i fu a fugi de acolea , și veni în Beriia","După aceastea , jidovii carii nu crezură în Hristos , din pizmă , să rădicară pre Pavel , așia cîtu -i fu a fugi de acolea , și veni cu Sila","După aceastea , jidovii carii nu crezură în Hristos , din pizmă , să rădicară pre Pavel , așia cîtu -i fu a fugi de acolea , și veni în Beriia",cu Sila,în Beria,veni,cu Sila,în Beriia,2,2,cu,în,Sila,Beria,PROPN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Fiindu cîtva în Atina , cu Sila și cu Timoteiu , și auzind că s -au scornit iară vrajbă în Solun , spre frați , întîiu tremease la ei pre Timoteiu , să -i întărească în credință și să -i mîngîe .",Fiindu cîtva în Atina,"Fiindu cîtva , cu Sila și cu Timoteiu",Fiindu cîtva în Atina,Fiindu cîtva cu Sila,în Atena,cu Sila,fi,în Atina,", cu Sila și cu Timoteiu",2,6,în,cu,Atena,Sila,PROPN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Fiindu cîtva în Atina , cu Sila și cu Timoteiu , și auzind că s -au scornit iară vrajbă în Solun , spre frați , întîiu tremease la ei pre Timoteiu , să -i întărească în credință și să -i mîngîe .","Fiindu cîtva în Atina , cu Sila și cu Timoteiu , și auzind că s -au scornit iară vrajbă în Solun","Fiindu cîtva în Atina , cu Sila și cu Timoteiu , și auzind că s -au scornit iară vrajbă , spre frați","Fiindu cîtva în Atina , cu Sila și cu Timoteiu , și auzind că s -au scornit iară vrajbă în Solun","Fiindu cîtva în Atina , cu Sila și cu Timoteiu , și auzind că s -au scornit iară vrajbă spre frați",în Solun,spre frate,scorni,în Solun,", spre frați",2,3,în,spre,Solun,frate,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Neîncetat pomenindu lucrul credinței voastre și a ustenealeei dragostei și a răbdăriei , nădăjduind în Domnul Iisus Hristos , înaintea lui Dumnezău și a Tatălui nostru .","Neîncetat pomenindu lucrul credinței voastre și a ustenealeei dragostei și a răbdăriei , nădăjduind în Domnul Iisus Hristos","Neîncetat pomenindu lucrul credinței voastre și a ustenealeei dragostei și a răbdăriei , nădăjduind , înaintea lui Dumnezău și a Tatălui nostru","Neîncetat pomenindu lucrul credinței voastre și a ustenealeei dragostei și a răbdăriei , nădăjduind în Domnul","Neîncetat pomenindu lucrul credinței voastre și a ustenealeei dragostei și a răbdăriei , nădăjduind înaintea Dumnezău",în domn,înaintea Dumnezeu,nădăjdui,în Domnul Iisus Hristos,", înaintea lui Dumnezău și a Tatălui nostru",4,8,în,înaintea,domn,Dumnezeu,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi voi țiitori după noi fuset și Domnului , priimind cuvîntul , întru scîrbă multă , cu bucuriia Duhului Sfînt .","Şi voi țiitori după noi fuset și Domnului , priimind cuvîntul , întru scîrbă multă","Şi voi țiitori după noi fuset și Domnului , priimind cuvîntul , cu bucuriia Duhului Sfînt","Şi voi țiitori după noi fuset și Domnului , priimind cuvîntul întru scîrbă","Şi voi țiitori după noi fuset și Domnului , priimind cuvîntul cu bucuriia",întru scârbă,cu bucurie,priimind,", întru scîrbă multă",", cu bucuriia Duhului Sfînt",4,5,întru,cu,scârbă,bucurie,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Că eiși vestescu cum am întrat de noi întru voi și cum vă înturnat cătră Dumnezău , lăsînd idolii , a sluji lui Dumnezău celui viu și adevărat .",Că eiși vestescu cum am întrat de noi,Că eiși vestescu cum am întrat întru voi,Că eiși vestescu cum am întrat de noi,Că eiși vestescu cum am întrat întru voi,de eu,întru tu,intra,de noi,întru voi,2,2,de,întru,eu,tu,PRON,PRON,prepositional,prepositional,Postverbal,RomanianNonstandard
"Au nu voi , înaintea Domnului nostru Iisus Hristos , întru a Lui venire , sînteți ?","Au nu voi , înaintea Domnului nostru Iisus Hristos ,","Au nu voi întru a Lui venire ,",Au nu voi înaintea Domnului,Au nu voi întru venire,înaintea domn,întru venire,fi,", înaintea Domnului nostru Iisus Hristos ,","întru a Lui venire ,",7,5,înaintea,întru,domn,venire,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Iară acmu viind Timoteiu cătră noi , de la voi , și vestind noao credința și dragostea voastră , și cum aveți pomeană bună , pururea dorind să vedeți pre noi , cum și noi pre voi .",Iară acmu viind Timoteiu cătră noi,"Iară acmu viind Timoteiu , de la voi",Iară acmu viind Timoteiu cătră noi,Iară acmu viind Timoteiu de voi,către eu,de tu,veni,cătră noi,", de la voi",2,4,către,de,eu,tu,PRON,PRON,prepositional,prepositional,Postverbal,RomanianNonstandard
"Că ce mulțimire lui Dumnezău putem da pentru voi , pentru toată bucuriia cu care ne bucurăm pentru voi , înaintea Dumnezăului nostru ?","Că ce mulțimire lui Dumnezău putem da pentru voi , pentru toată bucuriia cu care ne bucurăm pentru voi","Că ce mulțimire lui Dumnezău putem da pentru voi , pentru toată bucuriia cu care ne bucurăm , înaintea Dumnezăului nostru","Că ce mulțimire lui Dumnezău putem da pentru voi , pentru toată bucuriia cu care ne bucurăm pentru voi","Că ce mulțimire lui Dumnezău putem da pentru voi , pentru toată bucuriia cu care ne bucurăm înaintea Dumnezăului",pentru tu,înaintea Dumnezeu,bucura,pentru voi,", înaintea Dumnezăului nostru",2,4,pentru,înaintea,tu,Dumnezeu,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ca să vă purtați cu cinste cătră streini , ca nemăruia nemica să nu -i poftești .",Ca să vă purtați cu cinste,Ca să vă purtați cătră streini,Ca să vă purtați cu cinste,Ca să vă purtați cătră streini,cu cinste,către străin,purta,cu cinste,cătră streini,2,2,cu,către,cinste,străin,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
